date,corridor_id,commodity,day_of_week,month,is_weekend,festival_period,operational_pressure,industrial_demand,previous_day_demand,goods_train_demand
2026-07-18,C03,PETROLEUM,5,7,1,0,54,83,28,24.51
2026-07-18,C03,COAL,5,7,1,0,46,34,21,14.29
2026-07-18,C03,CEMENT,5,7,1,0,59,56,23,25.79
2026-07-18,C03,PETROLEUM,5,7,1,0,74,34,23,13.97
2026-07-18,C04,COAL,5,7,1,0,56,28,14,16.97
2026-07-18,C04,PETROLEUM,5,7,1,0,25,87,5,22.56
2026-07-18,C04,IRON_ORE,5,7,1,0,0,66,20,21.99
2026-07-18,C04,COAL,5,7,1,0,18,85,21,33.89
2026-07-18,C04,PETROLEUM,5,7,1,0,79,43,14,14.85
2026-07-18,C04,PETROLEUM,5,7,1,0,31,88,29,33.19
2026-07-18,C04,CEMENT,5,7,1,0,87,51,31,29.01
2026-07-18,C05,CONTAINER,5,7,1,0,45,55,28,24.11
2026-07-18,C05,CEMENT,5,7,1,0,13,64,31,24.83
2026-07-18,C05,FOOD_GRAINS,5,7,1,0,51,87,27,23.11
2026-07-18,C05,CONTAINER,5,7,1,0,47,95,21,29.85
2026-07-18,C05,CEMENT,5,7,1,0,35,49,7,9.28
2026-07-18,C05,FOOD_GRAINS,5,7,1,0,9,55,14,10.44
2026-07-18,C05,CEMENT,5,7,1,0,28,83,16,24.08
2026-07-18,C05,FERTILIZER,5,7,1,0,68,31,17,12.65
2026-07-18,C05,IRON_ORE,5,7,1,0,4,85,11,18.67
2026-07-18,C05,CEMENT,5,7,1,0,49,74,17,21.77
2026-07-18,C05,IRON_ORE,5,7,1,0,68,58,23,19.31
2026-07-18,C05,FERTILIZER,5,7,1,0,87,83,35,26.85
2026-07-18,C05,CONTAINER,5,7,1,0,23,47,33,20.37
2026-07-18,C05,IRON_ORE,5,7,1,0,80,79,34,33.7
2026-07-18,C05,COAL,5,7,1,0,33,27,26,19.94
2026-07-18,C06,COAL,5,7,1,0,77,22,15,13.04
2026-07-18,C06,FOOD_GRAINS,5,7,1,0,59,61,8,15.36
2026-07-18,C06,FOOD_GRAINS,5,7,1,0,9,71,14,11.31
2026-07-18,C06,CONTAINER,5,7,1,0,46,98,12,23.07
2026-07-18,C06,FOOD_GRAINS,5,7,1,0,3,53,12,10.74
2026-07-18,C06,COAL,5,7,1,0,56,55,9,10.86
2026-07-18,C06,CEMENT,5,7,1,0,32,21,20,10.9
2026-07-18,C07,FOOD_GRAINS,5,7,1,0,57,95,22,26.37
2026-07-18,C07,CEMENT,5,7,1,0,96,55,20,21.36
2026-07-18,C07,FOOD_GRAINS,5,7,1,0,71,85,20,18.82
2026-07-18,C07,FOOD_GRAINS,5,7,1,0,30,67,29,20.84
2026-07-18,C07,CEMENT,5,7,1,0,84,72,22,28.51
2026-07-18,C07,COAL,5,7,1,0,74,66,6,24.7
2026-07-18,C07,CEMENT,5,7,1,0,27,72,35,29.09
2026-07-18,C07,FOOD_GRAINS,5,7,1,0,13,81,19,20.44
2026-07-18,C07,CEMENT,5,7,1,0,84,25,32,23.62
2026-07-18,C07,FOOD_GRAINS,5,7,1,0,53,23,27,10.79
2026-07-18,C07,CONTAINER,5,7,1,0,75,21,34,16.58
2026-07-18,C08,FOOD_GRAINS,5,7,1,0,84,70,30,22.72
2026-07-18,C08,FERTILIZER,5,7,1,0,97,32,11,11.73
2026-07-18,C08,IRON_ORE,5,7,1,0,56,72,33,25.7
2026-07-18,C08,COAL,5,7,1,0,100,68,33,35.1
2026-07-18,C08,CEMENT,5,7,1,0,80,95,21,28.09
2026-07-18,C08,FOOD_GRAINS,5,7,1,0,76,79,25,21.09
2026-07-18,C08,IRON_ORE,5,7,1,0,10,22,8,0.16
2026-07-18,C08,PETROLEUM,5,7,1,0,96,67,29,27.87
2026-07-18,C09,CEMENT,5,7,1,0,57,57,35,29.47
2026-07-18,C09,FERTILIZER,5,7,1,0,27,37,9,12.8
2026-07-18,C09,CONTAINER,5,7,1,0,94,78,23,29.48
2026-07-18,C09,FOOD_GRAINS,5,7,1,0,65,81,13,23.81
2026-07-18,C09,PETROLEUM,5,7,1,0,2,44,23,14.44
2026-07-18,C09,CEMENT,5,7,1,0,88,63,29,26.29
2026-07-18,C09,IRON_ORE,5,7,1,0,86,40,7,16.16
2026-07-18,C09,PETROLEUM,5,7,1,0,91,84,20,32.44
2026-07-18,C09,COAL,5,7,1,0,72,93,32,44.84
2026-07-18,C09,COAL,5,7,1,0,29,69,33,36.94
2026-07-18,C09,FERTILIZER,5,7,1,0,93,20,15,16.87
2026-07-18,C09,CEMENT,5,7,1,0,56,25,33,23.46
2026-07-18,C10,CEMENT,5,7,1,0,40,28,7,8.48
2026-07-18,C10,CEMENT,5,7,1,0,98,32,12,18.97
2026-07-18,C10,FERTILIZER,5,7,1,0,30,73,29,22.78
2026-07-18,C10,PETROLEUM,5,7,1,0,62,55,6,15.97
2026-07-18,C10,IRON_ORE,5,7,1,0,80,38,14,21.12
2026-07-18,C10,PETROLEUM,5,7,1,0,79,55,14,16.82
2026-07-18,C10,COAL,5,7,1,0,34,98,31,37.6
2026-07-19,C01,COAL,6,7,1,0,48,71,32,29.82
2026-07-19,C01,FERTILIZER,6,7,1,0,38,79,21,19.52
2026-07-19,C01,IRON_ORE,6,7,1,0,23,77,34,30.69
2026-07-19,C01,CONTAINER,6,7,1,0,46,92,29,30.71
2026-07-19,C01,PETROLEUM,6,7,1,0,84,30,27,15.57
2026-07-19,C01,PETROLEUM,6,7,1,0,57,67,27,22.49
2026-07-19,C01,IRON_ORE,6,7,1,0,92,80,8,18.78
2026-07-19,C01,COAL,6,7,1,0,20,26,27,15.04
2026-07-19,C02,FOOD_GRAINS,6,7,1,0,68,22,5,7.63
2026-07-19,C02,IRON_ORE,6,7,1,0,35,20,8,6.78
2026-07-19,C02,FERTILIZER,6,7,1,0,80,59,27,22.38
2026-07-19,C02,FERTILIZER,6,7,1,0,81,85,33,29.0
2026-07-19,C02,PETROLEUM,6,7,1,0,74,57,21,15.18
2026-07-19,C02,CEMENT,6,7,1,0,49,47,27,19.36
2026-07-19,C02,COAL,6,7,1,0,90,65,12,22.29
2026-07-19,C02,CEMENT,6,7,1,0,75,60,11,20.3
2026-07-19,C03,CONTAINER,6,7,1,0,65,22,25,13.81
2026-07-19,C03,IRON_ORE,6,7,1,0,47,94,15,25.0
2026-07-19,C03,CEMENT,6,7,1,0,39,81,9,11.32
2026-07-19,C03,CONTAINER,6,7,1,0,93,94,31,35.26
2026-07-19,C03,IRON_ORE,6,7,1,0,41,56,25,19.01
2026-07-19,C03,CONTAINER,6,7,1,0,33,50,32,19.37
2026-07-19,C03,IRON_ORE,6,7,1,0,95,87,33,35.89
2026-07-19,C03,FOOD_GRAINS,6,7,1,0,78,40,5,17.2
2026-07-19,C03,CONTAINER,6,7,1,0,99,20,32,17.36
2026-07-19,C03,PETROLEUM,6,7,1,0,55,68,35,23.36
2026-07-19,C03,COAL,6,7,1,0,35,96,22,31.97
2026-07-19,C03,IRON_ORE,6,7,1,0,47,87,22,27.4
2026-07-19,C03,COAL,6,7,1,0,78,76,16,23.56
2026-07-19,C03,PETROLEUM,6,7,1,0,37,45,14,11.51
2026-07-19,C04,FERTILIZER,6,7,1,0,94,21,26,14.08
2026-07-19,C04,FOOD_GRAINS,6,7,1,0,13,93,31,26.8
2026-07-19,C04,FERTILIZER,6,7,1,0,6,27,15,11.46
2026-07-19,C04,CONTAINER,6,7,1,0,77,48,28,29.38
2026-07-19,C04,FERTILIZER,6,7,1,0,38,60,16,18.68
2026-07-19,C04,FERTILIZER,6,7,1,0,30,69,32,27.9
2026-07-19,C04,CONTAINER,6,7,1,0,90,30,34,24.83
2026-07-19,C04,COAL,6,7,1,0,22,38,12,10.62
2026-07-19,C05,FOOD_GRAINS,6,7,1,0,43,26,23,10.49
2026-07-19,C05,CONTAINER,6,7,1,0,17,79,10,17.68
2026-07-19,C05,PETROLEUM,6,7,1,0,51,49,35,19.94
2026-07-19,C05,COAL,6,7,1,0,95,81,8,27.89
2026-07-19,C05,COAL,6,7,1,0,96,58,21,25.82
2026-07-19,C05,IRON_ORE,6,7,1,0,18,56,10,14.14
2026-07-19,C05,COAL,6,7,1,0,6,24,31,20.38
2026-07-19,C05,FOOD_GRAINS,6,7,1,0,32,45,30,15.28
2026-07-19,C05,IRON_ORE,6,7,1,0,16,47,21,15.85
2026-07-19,C05,FERTILIZER,6,7,1,0,38,31,22,13.66
2026-07-19,C05,PETROLEUM,6,7,1,0,36,69,33,19.42
2026-07-19,C05,CONTAINER,6,7,1,0,29,58,19,20.82
2026-07-19,C06,FOOD_GRAINS,6,7,1,0,17,61,28,16.98
2026-07-19,C06,FOOD_GRAINS,6,7,1,0,79,55,33,20.89
2026-07-19,C06,CEMENT,6,7,1,0,32,37,11,13.58
2026-07-19,C06,FOOD_GRAINS,6,7,1,0,33,57,6,9.68
2026-07-19,C06,FOOD_GRAINS,6,7,1,0,2,34,10,8.25
2026-07-19,C06,PETROLEUM,6,7,1,0,18,60,9,7.43
2026-07-19,C07,FERTILIZER,6,7,1,0,50,90,15,24.21
2026-07-19,C07,CONTAINER,6,7,1,0,9,99,23,35.32
2026-07-19,C07,IRON_ORE,6,7,1,0,9,75,24,25.05
2026-07-19,C07,CEMENT,6,7,1,0,57,56,11,14.19
2026-07-19,C07,COAL,6,7,1,0,87,39,21,23.69
2026-07-19,C07,COAL,6,7,1,0,57,73,33,35.7
2026-07-19,C07,COAL,6,7,1,0,95,80,33,40.95
2026-07-19,C07,CEMENT,6,7,1,0,63,48,11,15.63
2026-07-19,C07,COAL,6,7,1,0,30,51,22,27.97
2026-07-19,C08,FERTILIZER,6,7,1,0,94,36,17,16.97
2026-07-19,C08,IRON_ORE,6,7,1,0,19,68,13,16.7
2026-07-19,C08,CEMENT,6,7,1,0,81,68,5,11.97
2026-07-19,C08,CONTAINER,6,7,1,0,81,54,35,25.99
2026-07-19,C08,FERTILIZER,6,7,1,0,35,80,10,17.54
2026-07-19,C08,PETROLEUM,6,7,1,0,11,31,31,10.5
2026-07-19,C08,PETROLEUM,6,7,1,0,43,48,24,18.55
2026-07-19,C08,IRON_ORE,6,7,1,0,100,67,33,28.65
2026-07-19,C08,COAL,6,7,1,0,91,62,29,29.97
2026-07-19,C08,CONTAINER,6,7,1,0,83,100,28,35.24
2026-07-19,C09,IRON_ORE,6,7,1,0,51,75,29,35.79
2026-07-19,C09,CEMENT,6,7,1,0,81,49,18,19.73
2026-07-19,C09,CEMENT,6,7,1,0,61,33,7,7.72
2026-07-19,C09,PETROLEUM,6,7,1,0,9,83,32,31.88
2026-07-19,C09,COAL,6,7,1,0,72,49,22,28.72
2026-07-19,C09,CONTAINER,6,7,1,0,85,79,22,35.82
2026-07-19,C09,CONTAINER,6,7,1,0,74,86,32,43.03
2026-07-19,C10,FERTILIZER,6,7,1,0,33,78,5,21.86
2026-07-19,C10,FERTILIZER,6,7,1,0,31,82,14,20.55
2026-07-19,C10,PETROLEUM,6,7,1,0,46,43,18,15.24
2026-07-19,C10,IRON_ORE,6,7,1,0,29,51,10,15.92
2026-07-19,C10,CONTAINER,6,7,1,0,94,40,24,26.25
2026-07-19,C10,PETROLEUM,6,7,1,0,13,24,11,5.23
2026-07-19,C10,IRON_ORE,6,7,1,0,78,83,5,24.93
2026-07-19,C10,IRON_ORE,6,7,1,0,75,34,29,22.32
2026-07-19,C10,COAL,6,7,1,0,29,92,34,39.81
2026-07-20,C01,COAL,0,7,0,0,66,47,5,17.89
2026-07-20,C01,CONTAINER,0,7,0,0,8,29,33,20.89
2026-07-20,C01,FERTILIZER,0,7,0,0,99,48,20,19.59
2026-07-20,C01,COAL,0,7,0,0,85,78,20,30.27
2026-07-20,C01,CEMENT,0,7,0,0,100,59,32,30.07
2026-07-20,C01,COAL,0,7,0,0,76,48,16,24.1
2026-07-20,C01,PETROLEUM,0,7,0,0,25,70,27,18.8
2026-07-20,C01,CONTAINER,0,7,0,0,60,53,7,14.2
2026-07-20,C01,CEMENT,0,7,0,0,54,26,23,16.7
2026-07-20,C01,CONTAINER,0,7,0,0,64,55,33,24.84
2026-07-20,C01,FERTILIZER,0,7,0,0,26,60,12,18.39
2026-07-20,C02,PETROLEUM,0,7,0,0,77,57,13,22.9
2026-07-20,C02,CEMENT,0,7,0,0,47,65,33,28.45
2026-07-20,C02,CONTAINER,0,7,0,0,3,43,32,24.97
2026-07-20,C02,IRON_ORE,0,7,0,0,39,54,32,23.97
2026-07-20,C02,COAL,0,7,0,0,55,41,21,25.25
2026-07-20,C02,CONTAINER,0,7,0,0,14,53,11,13.88
2026-07-20,C02,CEMENT,0,7,0,0,78,48,10,16.39
2026-07-20,C02,IRON_ORE,0,7,0,0,76,79,16,32.4
2026-07-20,C02,PETROLEUM,0,7,0,0,7,80,26,25.9
2026-07-20,C02,FERTILIZER,0,7,0,0,90,33,21,18.02
2026-07-20,C02,CONTAINER,0,7,0,0,36,60,15,17.97
2026-07-20,C03,COAL,0,7,0,0,66,93,30,40.45
2026-07-20,C03,IRON_ORE,0,7,0,0,48,90,23,31.36
2026-07-20,C03,FERTILIZER,0,7,0,0,50,83,21,23.18
2026-07-20,C03,IRON_ORE,0,7,0,0,28,38,30,20.87
2026-07-20,C04,COAL,0,7,0,0,60,40,30,32.6
2026-07-20,C04,COAL,0,7,0,0,53,38,34,27.9
2026-07-20,C04,PETROLEUM,0,7,0,0,70,98,22,36.5
2026-07-20,C04,CEMENT,0,7,0,0,29,58,31,24.36
2026-07-20,C04,FERTILIZER,0,7,0,0,95,56,5,19.96
2026-07-20,C04,IRON_ORE,0,7,0,0,57,67,29,34.64
2026-07-20,C04,PETROLEUM,0,7,0,0,62,52,20,21.39
2026-07-20,C04,CEMENT,0,7,0,0,5,86,16,26.06
2026-07-20,C04,CEMENT,0,7,0,0,24,55,34,27.74
2026-07-20,C04,FERTILIZER,0,7,0,0,21,76,7,18.98
2026-07-20,C04,CEMENT,0,7,0,0,2,49,12,10.5
2026-07-20,C05,FERTILIZER,0,7,0,0,58,21,30,21.99
2026-07-20,C05,FOOD_GRAINS,0,7,0,0,26,47,6,10.19
2026-07-20,C05,COAL,0,7,0,0,22,24,33,18.76
2026-07-20,C05,FOOD_GRAINS,0,7,0,0,20,30,30,14.99
2026-07-20,C05,PETROLEUM,0,7,0,0,22,64,35,28.39
2026-07-20,C05,FOOD_GRAINS,0,7,0,0,61,53,16,19.53
2026-07-20,C05,CEMENT,0,7,0,0,6,50,8,16.46
2026-07-20,C06,CONTAINER,0,7,0,0,31,93,13,23.76
2026-07-20,C06,COAL,0,7,0,0,25,44,27,19.45
2026-07-20,C06,FERTILIZER,0,7,0,0,98,32,8,11.34
2026-07-20,C06,FERTILIZER,0,7,0,0,94,65,6,18.21
2026-07-20,C06,COAL,0,7,0,0,26,44,22,16.71
2026-07-20,C06,CONTAINER,0,7,0,0,16,74,23,18.55
2026-07-20,C06,CEMENT,0,7,0,0,23,85,15,19.12
2026-07-20,C06,IRON_ORE,0,7,0,0,91,60,22,23.86
2026-07-20,C06,CONTAINER,0,7,0,0,68,52,6,20.39
2026-07-20,C06,CONTAINER,0,7,0,0,52,41,27,16.93
2026-07-20,C06,IRON_ORE,0,7,0,0,86,51,27,22.56
2026-07-20,C06,COAL,0,7,0,0,21,82,17,25.0
2026-07-20,C06,IRON_ORE,0,7,0,0,36,92,27,28.96
2026-07-20,C06,CONTAINER,0,7,0,0,47,50,16,15.05
2026-07-20,C06,CONTAINER,0,7,0,0,63,28,14,11.48
2026-07-20,C07,COAL,0,7,0,0,1,41,25,26.82
2026-07-20,C07,CONTAINER,0,7,0,0,40,92,32,43.5
2026-07-20,C07,CONTAINER,0,7,0,0,13,78,27,31.75
2026-07-20,C07,COAL,0,7,0,0,73,56,5,24.73
2026-07-20,C07,COAL,0,7,0,0,22,41,5,17.47
2026-07-20,C07,FOOD_GRAINS,0,7,0,0,49,44,28,22.56
2026-07-20,C07,IRON_ORE,0,7,0,0,69,87,12,29.94
2026-07-20,C08,CEMENT,0,7,0,0,83,70,25,28.82
2026-07-20,C08,CEMENT,0,7,0,0,76,87,10,25.77
2026-07-20,C08,CEMENT,0,7,0,0,89,41,14,15.37
2026-07-20,C08,COAL,0,7,0,0,76,31,20,22.22
2026-07-20,C08,FERTILIZER,0,7,0,0,17,84,23,25.09
2026-07-20,C08,IRON_ORE,0,7,0,0,2,47,10,10.27
2026-07-20,C08,CEMENT,0,7,0,0,87,90,29,32.6
2026-07-20,C08,PETROLEUM,0,7,0,0,48,57,29,19.69
2026-07-20,C08,FERTILIZER,0,7,0,0,67,55,23,22.87
2026-07-20,C08,PETROLEUM,0,7,0,0,8,88,22,24.53
2026-07-20,C08,IRON_ORE,0,7,0,0,40,64,23,25.16
2026-07-20,C08,FERTILIZER,0,7,0,0,93,72,8,20.86
2026-07-20,C09,FERTILIZER,0,7,0,0,74,85,32,36.01
2026-07-20,C09,CONTAINER,0,7,0,0,67,28,33,26.6
2026-07-20,C09,PETROLEUM,0,7,0,0,29,41,16,14.67
2026-07-20,C09,FERTILIZER,0,7,0,0,29,57,22,23.63
2026-07-20,C09,IRON_ORE,0,7,0,0,87,38,5,10.96
2026-07-20,C09,COAL,0,7,0,0,12,42,18,26.11
2026-07-20,C09,FOOD_GRAINS,0,7,0,0,47,34,19,14.4
2026-07-20,C10,IRON_ORE,0,7,0,0,92,94,27,36.38
2026-07-20,C10,CEMENT,0,7,0,0,98,40,5,10.91
2026-07-20,C10,COAL,0,7,0,0,58,83,14,32.22
2026-07-20,C10,FOOD_GRAINS,0,7,0,0,55,91,33,25.62
2026-07-20,C10,IRON_ORE,0,7,0,0,33,43,14,16.3
2026-07-20,C10,COAL,0,7,0,0,44,71,7,25.23
2026-07-21,C01,PETROLEUM,1,7,0,0,55,94,6,23.35
2026-07-21,C01,CONTAINER,1,7,0,0,41,98,7,32.47
2026-07-21,C01,FERTILIZER,1,7,0,0,96,94,8,21.51
2026-07-21,C01,PETROLEUM,1,7,0,0,43,82,8,15.51
2026-07-21,C01,COAL,1,7,0,0,96,58,19,24.67
2026-07-21,C01,IRON_ORE,1,7,0,0,87,81,19,28.35
2026-07-21,C01,FOOD_GRAINS,1,7,0,0,3,60,5,12.87
2026-07-21,C01,FERTILIZER,1,7,0,0,91,37,32,22.41
2026-07-21,C01,PETROLEUM,1,7,0,0,0,34,31,18.15
2026-07-21,C01,FOOD_GRAINS,1,7,0,0,29,20,26,14.81
2026-07-21,C02,CONTAINER,1,7,0,0,64,84,19,31.5
2026-07-21,C02,FERTILIZER,1,7,0,0,35,67,26,25.48
2026-07-21,C02,CEMENT,1,7,0,0,29,37,31,24.1
2026-07-21,C02,CONTAINER,1,7,0,0,100,64,28,33.48
2026-07-21,C02,IRON_ORE,1,7,0,0,4,97,22,31.99
2026-07-21,C03,COAL,1,7,0,0,100,41,35,27.05
2026-07-21,C03,CEMENT,1,7,0,0,71,92,9,21.82
2026-07-21,C03,FOOD_GRAINS,1,7,0,0,75,26,14,10.57
2026-07-21,C03,FERTILIZER,1,7,0,0,100,94,25,28.35
2026-07-21,C03,CONTAINER,1,7,0,0,81,54,34,22.85
2026-07-21,C03,FOOD_GRAINS,1,7,0,0,62,33,26,17.23
2026-07-21,C03,PETROLEUM,1,7,0,0,2,20,12,10.52
2026-07-21,C03,CONTAINER,1,7,0,0,57,97,14,29.73
2026-07-21,C03,CEMENT,1,7,0,0,69,25,18,12.1
2026-07-21,C04,FOOD_GRAINS,1,7,0,0,0,62,35,27.31
2026-07-21,C04,IRON_ORE,1,7,0,0,25,46,19,22.43
2026-07-21,C04,CEMENT,1,7,0,0,43,88,27,31.32
2026-07-21,C04,CEMENT,1,7,0,0,65,70,18,28.14
2026-07-21,C04,FOOD_GRAINS,1,7,0,0,88,51,13,18.71
2026-07-21,C04,COAL,1,7,0,0,65,97,33,46.05
2026-07-21,C04,PETROLEUM,1,7,0,0,15,28,7,3.08
2026-07-21,C04,FERTILIZER,1,7,0,0,46,95,24,31.3
2026-07-21,C04,COAL,1,7,0,0,74,79,10,37.31
2026-07-21,C04,IRON_ORE,1,7,0,0,32,31,10,18.77
2026-07-21,C04,PETROLEUM,1,7,0,0,47,49,35,22.68
2026-07-21,C04,CONTAINER,1,7,0,0,32,31,8,11.49
2026-07-21,C05,CEMENT,1,7,0,0,58,67,5,16.14
2026-07-21,C05,FERTILIZER,1,7,0,0,9,47,9,12.62
2026-07-21,C05,CEMENT,1,7,0,0,4,86,31,27.77
2026-07-21,C05,IRON_ORE,1,7,0,0,9,24,28,16.39
2026-07-21,C05,CEMENT,1,7,0,0,47,67,20,23.79
2026-07-21,C05,CEMENT,1,7,0,0,67,27,30,21.93
2026-07-21,C06,FERTILIZER,1,7,0,0,87,21,24,15.74
2026-07-21,C06,COAL,1,7,0,0,19,30,11,13.23
2026-07-21,C06,FOOD_GRAINS,1,7,0,0,36,78,16,17.2
2026-07-21,C06,FERTILIZER,1,7,0,0,12,34,29,15.48
2026-07-21,C06,CONTAINER,1,7,0,0,87,21,5,6.84
2026-07-21,C06,CEMENT,1,7,0,0,40,61,9,12.08
2026-07-21,C06,CEMENT,1,7,0,0,21,68,7,15.91
2026-07-21,C06,CEMENT,1,7,0,0,73,92,15,24.88
2026-07-21,C07,CEMENT,1,7,0,0,41,69,15,25.23
2026-07-21,C07,PETROLEUM,1,7,0,0,62,69,18,24.82
2026-07-21,C07,CEMENT,1,7,0,0,51,62,21,24.07
2026-07-21,C07,CONTAINER,1,7,0,0,26,23,7,5.59
2026-07-21,C07,COAL,1,7,0,0,99,41,22,26.16
2026-07-21,C07,COAL,1,7,0,0,62,45,11,21.93
2026-07-21,C07,CONTAINER,1,7,0,0,57,90,30,42.02
2026-07-21,C07,PETROLEUM,1,7,0,0,29,23,9,5.17
2026-07-21,C07,CONTAINER,1,7,0,0,23,35,35,28.59
2026-07-21,C07,FOOD_GRAINS,1,7,0,0,81,90,29,30.93
2026-07-21,C07,CEMENT,1,7,0,0,71,31,34,25.85
2026-07-21,C07,FOOD_GRAINS,1,7,0,0,3,78,17,20.3
2026-07-21,C07,FOOD_GRAINS,1,7,0,0,26,42,23,19.96
2026-07-21,C07,PETROLEUM,1,7,0,0,58,23,10,10.77
2026-07-21,C08,FOOD_GRAINS,1,7,0,0,88,71,32,28.54
2026-07-21,C08,PETROLEUM,1,7,0,0,78,70,27,22.77
2026-07-21,C08,COAL,1,7,0,0,22,81,31,29.77
2026-07-21,C08,CONTAINER,1,7,0,0,54,96,12,32.5
2026-07-21,C08,COAL,1,7,0,0,57,46,7,16.31
2026-07-21,C08,COAL,1,7,0,0,95,50,20,25.95
2026-07-21,C08,PETROLEUM,1,7,0,0,51,96,33,29.87
2026-07-21,C08,FOOD_GRAINS,1,7,0,0,21,88,11,16.81
2026-07-21,C08,CEMENT,1,7,0,0,5,36,9,16.75
2026-07-21,C08,IRON_ORE,1,7,0,0,56,62,8,19.79
2026-07-21,C08,FERTILIZER,1,7,0,0,83,100,22,35.07
2026-07-21,C08,COAL,1,7,0,0,51,56,22,24.31
2026-07-21,C09,CONTAINER,1,7,0,0,85,42,24,26.6
2026-07-21,C09,PETROLEUM,1,7,0,0,27,87,14,31.03
2026-07-21,C09,CEMENT,1,7,0,0,13,60,18,19.44
2026-07-21,C09,IRON_ORE,1,7,0,0,35,75,9,24.24
2026-07-21,C09,IRON_ORE,1,7,0,0,90,24,15,21.92
2026-07-21,C09,FOOD_GRAINS,1,7,0,0,56,62,26,30.75
2026-07-21,C09,CEMENT,1,7,0,0,29,58,11,17.99
2026-07-21,C10,FERTILIZER,1,7,0,0,66,73,8,18.14
2026-07-21,C10,PETROLEUM,1,7,0,0,6,46,17,12.67
2026-07-21,C10,COAL,1,7,0,0,24,49,21,22.45
2026-07-21,C10,CONTAINER,1,7,0,0,74,97,12,33.83
2026-07-21,C10,IRON_ORE,1,7,0,0,87,98,34,40.99
2026-07-21,C10,CEMENT,1,7,0,0,53,99,23,33.43
2026-07-21,C10,CEMENT,1,7,0,0,21,59,9,14.27
2026-07-21,C10,PETROLEUM,1,7,0,0,42,42,9,12.68
2026-07-22,C01,CONTAINER,2,7,0,0,13,66,30,27.13
2026-07-22,C01,PETROLEUM,2,7,0,0,0,88,35,25.6
2026-07-22,C01,COAL,2,7,0,0,94,64,18,27.3
2026-07-22,C01,FOOD_GRAINS,2,7,0,0,8,82,30,24.63
2026-07-22,C01,FOOD_GRAINS,2,7,0,0,99,100,15,31.45
2026-07-22,C01,COAL,2,7,0,0,70,100,30,40.31
2026-07-22,C01,CEMENT,2,7,0,0,81,80,27,29.47
2026-07-22,C01,FOOD_GRAINS,2,7,0,0,27,95,7,19.98
2026-07-22,C01,PETROLEUM,2,7,0,0,33,76,31,25.76
2026-07-22,C02,PETROLEUM,2,7,0,0,33,99,19,27.94
2026-07-22,C02,FOOD_GRAINS,2,7,0,0,40,21,15,12.05
2026-07-22,C02,CONTAINER,2,7,0,0,78,95,6,31.87
2026-07-22,C02,FERTILIZER,2,7,0,0,9,68,9,14.66
2026-07-22,C02,CONTAINER,2,7,0,0,9,57,20,23.92
2026-07-22,C02,COAL,2,7,0,0,14,67,21,26.54
2026-07-22,C02,CONTAINER,2,7,0,0,34,65,19,24.61
2026-07-22,C02,COAL,2,7,0,0,62,97,35,42.99
2026-07-22,C02,COAL,2,7,0,0,68,38,12,22.32
2026-07-22,C03,IRON_ORE,2,7,0,0,5,46,18,14.32
2026-07-22,C03,IRON_ORE,2,7,0,0,93,65,17,23.91
2026-07-22,C03,PETROLEUM,2,7,0,0,52,43,12,12.15
2026-07-22,C03,CEMENT,2,7,0,0,21,89,26,26.19
2026-07-22,C03,CONTAINER,2,7,0,0,32,80,32,29.01
2026-07-22,C03,CONTAINER,2,7,0,0,31,22,29,10.72
2026-07-22,C03,CEMENT,2,7,0,0,100,88,6,22.91
2026-07-22,C03,CONTAINER,2,7,0,0,5,58,7,17.02
2026-07-22,C03,IRON_ORE,2,7,0,0,20,97,10,25.06
2026-07-22,C03,COAL,2,7,0,0,26,47,18,15.24
2026-07-22,C03,CONTAINER,2,7,0,0,27,71,20,23.96
2026-07-22,C03,IRON_ORE,2,7,0,0,92,30,33,22.8
2026-07-22,C04,PETROLEUM,2,7,0,0,38,59,20,17.58
2026-07-22,C04,CONTAINER,2,7,0,0,64,74,26,39.96
2026-07-22,C04,PETROLEUM,2,7,0,0,96,71,32,36.21
2026-07-22,C04,FERTILIZER,2,7,0,0,7,97,6,23.9
2026-07-22,C04,CEMENT,2,7,0,0,4,62,17,18.15
2026-07-22,C04,COAL,2,7,0,0,39,65,26,31.19
2026-07-22,C04,CEMENT,2,7,0,0,21,49,31,28.49
2026-07-22,C05,FOOD_GRAINS,2,7,0,0,11,82,33,25.96
2026-07-22,C05,FOOD_GRAINS,2,7,0,0,14,48,34,19.28
2026-07-22,C05,PETROLEUM,2,7,0,0,0,95,26,26.32
2026-07-22,C05,FERTILIZER,2,7,0,0,15,69,18,18.74
2026-07-22,C05,FERTILIZER,2,7,0,0,83,69,17,17.74
2026-07-22,C05,IRON_ORE,2,7,0,0,50,64,17,19.64
2026-07-22,C05,CEMENT,2,7,0,0,69,40,21,18.29
2026-07-22,C06,CEMENT,2,7,0,0,12,94,18,22.12
2026-07-22,C06,IRON_ORE,2,7,0,0,45,56,10,16.54
2026-07-22,C06,FERTILIZER,2,7,0,0,89,81,14,19.07
2026-07-22,C06,FERTILIZER,2,7,0,0,69,70,18,20.31
2026-07-22,C06,IRON_ORE,2,7,0,0,8,30,7,9.96
2026-07-22,C06,FERTILIZER,2,7,0,0,20,36,16,14.17
2026-07-22,C07,IRON_ORE,2,7,0,0,18,92,23,26.72
